year,source id,target id
1995,9509146,9508155
1995,9504142,9210163
1994,9407190,9303172
1996,9601098,9601057
1999,9806199,9712004
1998,9810089,9407087
1998,9803189,9401124
1997,9712205,9705139
1995,9510219,9502142
1998,9708153,9402002
1994,9403137,9206055
1998,9801029,9612008
1999,9906074,9811187
1998,9811048,9802183
1997,9709192,9702106
1999,9903252,9604199
1997,9709087,9705188
1999,9909002,9306016
1997,9703136,9608096
1996,9605070,9403155
1998,9802034,9612115
1998,9801113,9408083
1994,9410087,9301068
1996,9609181,9410073
1997,9701081,9603053
1998,9810024,9809076
1999,9810237,9803088
1994,9402150,9205015
1999,9911230,9806216
1995,9503222,9404114
1999,9905162,9702202
1997,9703182,9512138
1997,9703171,9607076
1998,9811177,9710034
1998,9801175,9503124
1993,9309027,9206084
1998,9805045,9707149
1996,9607113,9512077
1997,9710020,9704061
1995,9505047,9207095
1999,9909004,9803177
1995,9510092,9502122
1999,9909127,9909103
1998,9807133,9506109
1997,9705209,9204099
1996,9609234,9312172
1996,9610005,9507160
1999,9907099,9803265
1998,9804110,9705163
1999,9910248,9607207
1997,9705078,9601152
1996,9611095,9407118
1997,9710137,9604119
1999,9912218,9607229
1996,9604169,9507150
1999,9907156,9701125
1993,9307106,9210010
1999,9812224,9510209
1999,9904215,9405109
1999,9906214,9611050
1998,9801182,9612115
1994,9408035,9210010
1998,9805146,9801019
1997,9703023,9410070
1997,9704187,9407087
1998,9804168,9710142
1995,9506205,9506037
1998,9811089,9408099
1998,9801173,9706076
1994,9401094,9210028
1997,9709172,9705053
1998,9803174,9803085
1998,9812250,9709193
1995,9511033,9309150
1998,9809028,9409138
1997,9702093,9607229
1997,9703070,9606044
1999,9906142,9901003
1998,9802051,9611125
1996,9402107,9303159
1998,9812196,9808149
1995,9511157,9510229
1999,9904005,9608099
1997,9703104,9512082
1994,9406155,9310130
1997,9704104,9503086
1998,9809122,9504145
1998,9805047,9709015
1998,9807150,9803077
1998,9806063,9609185
1997,9705166,9703186
1996,9604013,9502122
1999,9908049,9505105
1995,9507167,9405174
1999,9903132,9605051
1997,9709172,9506138
1994,9403179,9303175
1997,9705193,9406067
1998,9802121,9705036
1997,9702101,9601003
1995,9502073,9401091
1999,9907095,9508154
1998,9808129,9610193
1998,9805090,9606174
1998,9808114,9804029
1997,9711001,9607145
1996,9612059,9506109
1999,9911187,9210010
1995,9510225,9407031
1999,9906226,9803002
1997,9710163,9511061
1998,9805050,9804095
1996,9601010,9401025
1998,9810144,9802101
1999,9908004,9706192
1998,9802067,9611230
1998,9712040,9702008
1999,9912181,9505053
1999,9906022,9409089
1995,9509071,9303067
1998,9808173,9805215
1999,9912121,9202087
1998,9802002,9407087
1999,9904082,9311189
1998,9804092,9603161
1997,9703206,9602075
1999,9912011,9708118
1996,9611222,9610205
1996,9510216,9307036
1999,9902196,9605033
1997,9712195,9607201
1997,9703157,9601038
1997,9712054,9601059
1997,9709180,9508002
1998,9802010,9601029
1998,9801141,9712070
1997,9712196,9503057
1998,9801133,9711047
1999,9811200,9201001
1997,9710107,9407014
1995,9512086,9508017
1996,9612236,9610172
1998,9705017,9606113
1997,9709192,9408116
1998,9802151,9505105
1999,9903213,9902210
1995,9507090,9408083
1998,9803150,9602022
1994,9405175,9208029
1996,9603081,9410167
1998,9806004,9711002
1996,9603073,9505035
1999,9812224,9804208
1995,9510160,9505169
1998,9711148,9404065
1996,9601161,9409093
1996,9611173,9512077
1999,9905099,9812073
1995,9504075,9404171
1997,9712047,9611042
1997,9706203,9412127
1998,9806001,9611063
1999,9905226,9804149
1999,9911243,9808120
1999,9910062,9612115
1998,9809057,9809022
1997,9707149,9602114
1996,9605067,9602016
1998,9710005,9702187
1997,9705199,9703166
1996,9604093,9401031
1998,9803141,9706051
1999,9907210,9603037
1997,9707009,9602167
1993,9304027,9209113
1999,9908092,9906196
1998,9812144,9610148
1999,9905094,9703041
1995,9506133,9307106
1999,9906201,9806128
1998,9802057,9507017
1998,9805061,9704188
1997,9612251,9611042
1999,9901048,9806159
1998,9803080,9608126
1999,9905070,9902007
1995,9509007,9405030
1997,9705043,9309148
1997,9712047,9711165
1999,9911174,9901133
1994,9403089,9208026
1998,9802139,9708139
1999,9908105,9905111
1997,9701019,9612192
1998,9805065,9611100
1997,9703107,9506100
1998,9801205,9508154
1999,9907165,9801061
1997,9705120,9701151
1997,9709207,9511087
1996,9602114,9507050
1995,9511022,9405135
1999,9908105,9711205
1999,9909155,9805144
1998,9811131,9301042
1998,9806167,9802057
1996,9604168,9602052
1999,9812219,9610043
1999,9905155,9512059
1999,9908013,9704177
1999,9909088,9708109
1998,9807088,9707165
1993,9312041,9301040
1994,9401128,9301100
1998,9805109,9709180
1996,9611190,9510204
1994,9410034,9208031
1996,9610049,9604059
1998,9808073,9705003
1999,9903096,9303012
1993,9302126,9302083
1996,9611090,9606086
1995,9509121,9302086
1994,9408150,9304005
1995,9512135,9409019
1997,9708167,9310022
1999,9911185,9603060
1996,9611045,9610191
1999,9910155,9702038
1998,9806019,9504150
1997,9705233,9611199
1999,9907166,9802068
1998,9805113,9701088
1999,9903043,9805114
1999,9901105,9811037
1997,9610138,9607107
1999,9904143,9804058
1997,9703007,9509009
1997,9711021,9601037
1998,9802067,9711117
1995,9501003,9308007
1998,9810090,9601029
1997,9703046,9511072
1997,9709084,9608070
1995,9512028,9510227
1998,9810254,9706082
1999,9909119,9812239
1998,9803216,9711205
1997,9704061,9704043
1999,9909007,9612121
1999,9903187,9711162
1996,9605101,9211097
1997,9705173,9504090
1993,9312137,9311099
1997,9703108,9507062
1995,9505103,9310112
1997,9707247,9704104
1999,9904137,9607112
1996,9605047,9504095
1998,9803082,9712073
1998,9801204,9704177
1998,9812252,9804085
1994,9412113,9402066
1998,9708093,9708076
1996,9608053,9507121
1997,9701139,9607201
1999,9902045,9503124
1999,9806199,9710046
1996,9603074,9509170
1996,9612009,9506079
1997,9707093,9701025
1998,9808048,9806091
1997,9710213,9505004
1997,9711158,9205041
1998,9812039,9704080
1996,9602167,9508156
1999,9812118,9803141
1997,9701035,9607050
1999,9907100,9902059
1996,9609190,9304154
1995,9510234,9507050
1997,9704178,9612105
1996,9612089,9605059
1996,9612244,9401122
1996,9611039,9607126
1999,9905046,9808184
1998,9804118,9312080
1998,9808060,9806087
1994,9407074,9302124
1999,9909199,9909076
1998,9707262,9612131
1993,9310155,9201074
1995,9508139,9505068
1996,9610157,9610001
1999,9912021,9512026
1997,9706188,9401065
1998,9803263,9803196
1999,9912243,9409023
1998,9803163,9703127
1995,9506098,9402044
1996,9607117,9206070
1998,9804118,9804071
1997,9710248,9505150
1999,9911164,9907080
1996,9602162,9308154
1997,9710046,9610005
1998,9809173,9711200
1997,9705202,9401096
1994,9403143,9205088
1996,9602030,9507121
1999,9905089,9501071
1998,9802090,9701188
1995,9505170,9402016
1995,9509171,9311177
1994,9404061,9404120
1998,9803085,9803039
1998,9806082,9603127
1995,9503208,9412236
1998,9805122,9603003
1994,9402027,9212048
1995,9503079,9201067
1997,9703073,9603127
1999,9910062,9810072
1998,9802004,9706047
1999,9909049,9508143
1997,9710069,9301111
1999,9903077,9807198
1998,9806139,9708123
1997,9703209,9612223
1999,9812076,9511059
1998,9803050,9707079
1999,9910147,9806227
1999,9906224,9903196
1996,9611036,9512145
1999,9903143,9703082
1996,9607057,9607041
1993,9304104,9205004
1999,9903132,9708005
1999,9902040,9409089
1999,9903087,9408099
1997,9706109,9505105
1999,9908147,9906148
1998,9811242,9809081
1998,9711179,9701177
1995,9510079,9504034
1994,9406213,9609064
1996,9603082,9510101
1998,9805172,9804104
1998,9807171,9705117
1996,9611184,9303017
1995,9501102,9310073
1998,9805048,9711030
1999,9903113,9510182
1999,9909180,9409089
1998,9801115,9602130
1994,9404157,9302070
1997,9708115,9605172
1998,9810195,9808020
1999,9908022,9906127
1997,9603143,9505192
1997,9710213,9611088
1998,9806216,9802150
1999,9908199,9410237
1996,9603111,9309142
1996,9603146,9601156
1997,9708046,9510117
1997,9704142,9602120
1993,9304010,9204072
1997,9705143,9502052
1998,9810045,9307099
1998,9805156,9804037
1997,9709033,9703204
1994,9407001,9308034
1998,9810123,9607107
1998,9706051,9605049
1995,9508141,9202011
1997,9709027,9708147
1996,9605021,9308142
1997,9707192,9607163
1998,9806154,9201029
1996,9609123,9510204
1999,9901118,9811245
1998,9809135,9708011
1999,9812185,9812090
1996,9608168,9602146
1993,9306083,9201061
1996,9608104,9410167
1999,9905229,9506111
1999,9804003,9410143
1999,9910118,9810243
1994,9405174,9302048
1998,9802168,9711053
1999,9912255,9510017
1997,9706093,9705210
1997,9703147,9407087
1994,9405096,9302048
1997,9711084,9308019
1998,9807009,9610155
1996,9605184,9603142
1997,9712227,9207073
1994,9403061,9309099
1999,9909095,9905162
1994,9409060,9407155
1999,9803132,9409089
1999,9910155,9712143
1997,9710085,9503115
1995,9511104,9503033
1993,9302014,9203009
1999,9908065,9906054
1997,9709178,9707118
1998,9711039,9604129
1996,9601008,9401142
1998,9804092,9606165
1994,9410104,9305152
1999,9908134,9712117
1993,9303044,9204004
1999,9906040,9810053
1999,9911248,9909210
1993,9310122,9211083
1998,9809213,9809045
1999,9902093,9606185
1998,9809058,9411112
1995,9505074,9205069
1997,9711125,9703167
1998,9812227,9806159
1998,9812039,9806081
1997,9710162,9304057
1999,9903186,9812089
1994,9404191,9206078
1997,9705150,9602136
1999,9907007,9507050
1999,9905146,9412184
1993,9308040,9204064
1999,9912081,9612128
1999,9910150,9412147
1997,9706183,9606117
1994,9411099,9305083
1996,9604117,9306012
1999,9902045,9804093
1999,9910248,9705104
1997,9712111,9607046
1995,9502080,9306006
1998,9810256,9712064
1999,9911157,9907115
1998,9804108,9604044
1997,9708003,9611050
1998,9808139,9711200
1996,9601059,9505100
1995,9506171,9301061
1994,9412191,9312105
1999,9909062,9905157
1996,9603099,9409021
1998,9807161,9601003
1997,9709172,9504147
1998,9705131,9304034
1999,9903079,9805028
1998,9801181,9401139
1999,9911231,9909156
1997,9710095,9604002
1998,9808172,9801127
1995,9510156,9412161
1994,9411163,9310144
1995,9511115,9506106
1995,9503104,9404113
1999,9901134,9802150
1994,9408099,9402005
1994,9406109,9405121
1998,9805075,9607040
1996,9612243,9602045
1997,9711115,9503106
1995,9502006,9303048
1996,9605229,9602167
1995,9510008,9310058
1999,9904144,9708087
1995,9504077,9310170
1999,9812081,9711130
1997,9703054,9303136
1997,9706167,9705183
1999,9902137,9711200
1994,9406213,9402057
1994,9411087,9207084
1996,9611210,9602136
1997,9703188,9307043
1999,9811230,9807080
1999,9905015,9611050
1999,9806170,9706109
1997,9702202,9603087
1995,9508122,9405152
1998,9808111,9702154
1998,9801144,9305185
1996,9611176,9609017
1996,9603173,9204099
1996,9606033,9604134
1998,9808087,9608157
1999,9908010,9805207
1999,9910207,9909178
1998,9803073,9711173
1999,9909172,9605184
1998,9804183,9708064
1999,9906211,9905111
1997,9707258,9408099
1996,9604127,9504147
1997,9708046,9701115
1998,9801175,9608039
1999,9906225,9602119
1996,9610205,9503121
1996,9604043,9510225
1997,9703136,9701069
1997,9706095,9508117
1996,9611076,9502072
1998,9805181,9803090
1996,9610089,9609051
1998,9810186,9802109
1996,9605046,9601003
1997,9703075,9512053
1997,9710177,9704167
1997,9707203,9502072
1999,9902205,9408099
1998,9807055,9501068
1997,9708099,9612051
1998,9809088,9708076
1996,9507060,9212149
1999,9909203,9802150
1995,9507061,9401070
1998,9812195,9511058
1994,9411060,9410110
1999,9912161,9807171
1997,9708009,9203071
1997,9707090,9704082
1999,9909085,9908056
1998,9801157,9704114
1998,9803170,9704080
1994,9401100,9208030
1997,9707172,9411066
1996,9608014,9604155
1999,9906242,9510017
1999,9905226,9803167
1996,9609202,9407182
1995,9510182,9204030
1998,9803137,9803028
1993,9305097,9205082
1995,9506074,9410042
1997,9701067,9401099
1998,9804062,9802126
1994,9410012,9305109
1999,9909047,9803135
1993,9303146,9208026
1995,9510239,9206046
1999,9910094,9904069
1993,9307064,9207061
1997,9702194,9305010
1996,9611075,9605215
1996,9610007,9501024
1995,9507005,9207053
1998,9810035,9408099
1996,9612013,9308073
1998,9802091,9711005
1997,9705040,9703041
1996,9605074,9509086
1998,9808041,9711035
1997,9703047,9507048
1996,9605219,9309142
1996,9606169,9507050
1998,9804176,9411048
1994,9412199,9401154
1999,9902095,9603167
1996,9601033,9205103
1997,9703007,9607091
1996,9611174,9605082
1998,9808022,9712011
1996,9610195,9511058
1998,9712151,9207042
1995,9506106,9411099
1998,9810083,9804085
1999,9901043,9805125
1999,9909184,9204099
1999,9909080,9705117
1996,9609085,9309050
1998,9711168,9707253
1995,9511141,9504097
1999,9908038,9708123
1997,9706213,9405067
1997,9704110,9603060
1999,9903213,9603087
1995,9505016,9412228
1995,9508104,9401072
1997,9705169,9605085
1999,9906142,9304046
1996,9602064,9410167
1996,9604103,9602114
1995,9510148,9505006
1999,9904018,9807066
1996,9611125,9609026
1999,9902095,9902074
1999,9903049,9610043
1999,9911068,9702101
1998,9811089,9504090
1996,9603042,9402032
1997,9704213,9703190
1996,9608061,9602114
1998,9810016,9702134
1998,9806197,9702076
1997,9702052,9603116
1999,9905218,9506035
1998,9805076,9804139
1996,9611184,9504006
1997,9710004,9510209
1999,9907015,9901144
1999,9910248,9701162
1996,9610167,9608018
1995,9511214,9409158
1997,9708002,9504108
1998,9806042,9602135
1995,9507146,9202047
1996,9610026,9607239
1999,9912076,9806095
1999,9911002,9905177
1998,9807148,9312172
1998,9808079,9805129
1998,9810244,9807164
1997,9612108,9510225
1999,9911124,9908109
1999,9905036,9505025
1997,9709138,9707099
1996,9608074,9412133
1999,9905116,9811079
1999,9912206,9912108
1994,9409064,9302133
1998,9803038,9712251
1995,9510182,9209085
1997,9705069,9509176
1997,9710208,9707208
1998,9811128,9407087
1993,9304115,9301099
1998,9804052,9612176
1999,9812081,9408083
1997,9709202,9701037
1997,9709102,9511004
1998,9806009,9802067
1999,9902170,9802109
1999,9910092,9907166
1998,9804062,9706032
1998,9807133,9805110
1994,9411221,9303133
1998,9801049,9702164
1997,9705174,9703198
1998,9801027,9407087
1997,9711203,9707061
1999,9905105,9409025
1999,9905097,9808038
1999,9909196,9411149
1998,9807011,9503207
1996,9603017,9304010
1995,9510199,9307045
1994,9411103,9402061
1999,9902067,9711200
1997,9611123,9602073
1999,9905144,9802164
1995,9511178,9603104
1996,9609087,9308131
1999,9909193,9407087
1996,9610105,9604035
1998,9804105,9607066
1995,9506169,9406197
1997,9710102,9704041
1995,9503041,9412203
1996,9610203,9209026
1999,9903090,9902105
1996,9610120,9609084
1999,9912142,9702154
1998,9802051,9402032
1998,9801156,9712143
1994,9408076,9403026
1995,9503212,9412236
1997,9710018,9701085
1997,9711013,9412236
1996,9602064,9510161
1997,9710110,9610105
1997,9701028,9405190
1995,9510142,9506112
1999,9909138,9802029
1999,9912187,9909058
1998,9803171,9509140
1992,9210105,9202021
1995,9509130,9407087
1999,9912019,9902205
1997,9708140,9507105
1998,9803068,9802126
1998,9803167,9803060
1999,9906209,9601124
1995,9511126,9408099
1995,9506133,9503211
1997,9706027,9512062
1999,9907054,9809111
1996,9611202,9512203
1995,9501140,9402118
1997,9706133,9307169
1997,9709058,9701093
1995,9507094,9407008
1999,9903081,9708137
1999,9905004,9812027
1998,9811211,9603097
1996,9610085,9210127
1997,9709209,9704185
1998,9808172,9710080
1993,9311058,9304150
1997,9709054,9508143
1999,9907098,9902134
1996,9606009,9602022
1997,9710250,9706216
1996,9606192,9506181
1999,9909095,9712211
1994,9409127,9505018
1999,9907075,9507121
1998,9806191,9603087
1997,9708164,9608019
1997,9712091,9607126
1995,9508144,9503124
1999,9906018,9611205
1997,9712226,9405109
1999,9903093,9702180
1994,9411089,9410238
1998,9807095,9508155
1994,9404030,9304065
1999,9910249,9909062
1999,9903113,9501068
1996,9603051,9511180
1997,9712166,9710009
1997,9707075,9605150
1999,9906027,9604199
1999,9906039,9811193
1997,9709027,9509141
1995,9505046,9402006
1997,9705150,9702168
1998,9807183,9708017
1998,9712018,9607076
1997,9705241,9206084
1998,9803215,9802140
1999,9905111,9707093
1996,9610155,9506131
1997,9712135,9510135
1995,9506125,9308139
1999,9904087,9408099
1997,9710021,9406090
1995,9506169,9408092
1999,9812093,9509067
1996,9612086,9503017
1998,9710145,9310042
1997,9703118,9604103
1999,9902032,9209016
1998,9803143,9608194
1996,9612158,9604124
1994,9406157,9308148
1996,9608167,9602052
1999,9911186,9903205
1997,9710137,9511043
1999,9910081,9711200
1999,9901128,9707079
1997,9705139,9506126
1999,9902200,9801146
1999,9904016,9808191
1999,9907086,9904071
1998,9804200,9707079
1998,9806206,9411231
1997,9709137,9611213
1997,9701117,9611007
1998,9808048,9804092
1996,9611090,9607057
1996,9611221,9605213
1996,9602052,9410167
1994,9409183,9403069
1996,9609086,9309143
1994,9411197,9302093
1998,9805122,9608169
1996,9607090,9512062
1994,9412131,9302096
1995,9512101,9507152
1997,9707164,9609176
1998,9711057,9303012
1997,9703158,9210009
1995,9512161,9512017
1996,9602029,9406195
1995,9511195,9307139
1998,9808019,9606169
1995,9501057,9208047
1999,9906214,9904129
1996,9604199,9411048
1996,9602111,9511064
1998,9803160,9711145
1998,9810134,9701082
1996,9608086,9407087
1993,9304077,9203037
1999,9902155,9806171
1995,9502111,9402150
1996,9612192,9504006
1999,9910067,9903086
1999,9907206,9802067
1996,9607113,9602022
1999,9901126,9802194
1994,9409170,9405089
1996,9601003,9512062
1995,9505061,9304092
1998,9808141,9512077
1997,9709013,9605150
1995,9510173,9506160
1995,9504027,9404151
1996,9610032,9511077
1997,9707099,9604119
1998,9708073,9608054
1997,9703118,9504081
1996,9602097,9510182
1999,9906101,9801134
1998,9802198,9606185
1999,9909062,9711165
1998,9811109,9302023
1998,9810222,9711002
1998,9808002,9802150
1998,9806043,9504102
1993,9312184,9212020
1996,9602107,9206046
1997,9703114,9208040
1993,9309140,9304087
1997,9709211,9603161
1997,9705172,9303001
1997,9702189,9311183
1996,9609074,9412092
1999,9909010,9811035
1999,9902132,9809097
1999,9807184,9803219
1997,9709222,9706093
1997,9705078,9606113
1999,9902004,9801147
1999,9901066,9605085
1999,9902106,9902052
1999,9901161,9408099
1995,9501020,9402073
1995,9506126,9504047
1997,9707001,9609048
1998,9710247,9704041
1997,9709199,9608024
1999,9907038,9811035
1998,9811108,9701025
1997,9703118,9703030
1997,9705190,9703102
1995,9506171,9405069
1999,9909010,9804026
1996,9609161,9511030
1993,9308076,9210026
1998,9801132,9606148
1999,9810053,9810043
1999,9901017,9805181
1997,9706023,9611222
1995,9505026,9208048
1999,9902177,9605086
1995,9508044,9506122
1999,9909101,9707158
1999,9906023,9609104
1998,9808054,9507170
1997,9706025,9608111
1996,9603195,9603126
1999,9905142,9310042
1994,9405198,9303017
1999,9812097,9803232
1994,9405016,9402120
1996,9605135,9507121
1996,9609191,9204019
1996,9611039,9504083
1996,9610045,9606185
1999,9907141,9512210
1995,9503058,9411228
1999,9909035,9804164
1994,9405130,9204052
1999,9903224,9511187
1998,9809088,9804011
1999,9907215,9710206
1997,9712005,9703051
1998,9812043,9410082
1998,9808100,9510017
1997,9705166,9510183
1998,9808183,9706072
1999,9907116,9802150
1994,9404191,9310159
1993,9309114,9209032
1996,9611171,9510107
1997,9710135,9706014
1998,9805121,9604035
1999,9906057,9905212
1997,9605182,9402032
1996,9602035,9505077
1999,9903054,9602051
1998,9805131,9803053
1999,9909223,9805084
1995,9510155,9501075
1997,9707203,9504147
1995,9510233,9504090
1997,9712149,9704061
1999,9906223,9806085
1996,9605082,9512123
1998,9811031,9406041
1999,9903113,9610237
1998,9807039,9709151
1995,9507108,9405188
1998,9808078,9710233
1994,9411209,9309087
1994,9412213,9203076
1996,9608034,9605011
1999,9910228,9607121
1996,9608108,9602051
1994,9401126,9201054
1999,9905053,9411210
1998,9801182,9705116
1997,9704172,9510134
1997,9704148,9204064
1996,9604057,9503124
1995,9510097,9507090
1998,9712252,9507090
1999,9907169,9811209
1995,9504064,9303048
1996,9607139,9512180
1997,9707244,9706110
1995,9512183,9412187
1998,9809065,9601029
1997,9711007,9501113
1997,9705182,9503055
1998,9801195,9309134
1997,9710110,9703179
1998,9801049,9601150
1999,9908022,9902170
1997,9708144,9504024
1998,9808078,9811158
1998,9806104,9711200
1999,9905107,9802174
1993,9306052,9205027
1999,9904016,9903166
1997,9707174,9707118
1996,9608065,9311139
1998,9801071,9610249
1995,9511001,9402108
1999,9910192,9802203
1994,9407128,9304047
1997,9702093,9509080
1997,9709176,9703132
1997,9705040,9703204
1997,9703157,9608053
1994,9403041,9310202
1993,9307111,9301068
1994,9409098,9306077
1994,9407118,9309075
1994,9312179,9206024
1997,9712087,9707199
1997,9707120,9608163
1993,9307140,9203054
1998,9807008,9507012
1999,9907054,9807213
1999,9904149,9902046
1997,9705068,9509161
1998,9811204,9705091
1998,9806151,9604119
1997,9701123,9603028
1997,9709113,9602043
1999,9906032,9709109
1996,9503194,9406154
1999,9812249,9703110
1994,9408179,9207084
1997,9706153,9503124
1996,9611197,9510228
1999,9904020,9903207
1997,9610138,9512062
1996,9601029,9205027
1995,9512105,9206002
1997,9612200,9512046
1995,9509166,9407068
1999,9908072,9908023
1997,9703101,9608059
1995,9506076,9408083
1997,9706044,9309003
1998,9809032,9808126
1998,9804115,9708053
1996,9611120,9608090
1997,9711040,9705055
1999,9904085,9711161
1996,9607201,9510086
1997,9712253,9611100
1995,9509170,9307040
1999,9908049,9811159
1998,9712257,9506135
1996,9509106,9408074
1997,9701063,9304092
1997,9708149,9603086
1999,9906054,9306161
1998,9809104,9701065
1998,9706157,9603109
1998,9801084,9708123
1995,9507018,9411149
1999,9904202,9803128
1993,9306097,9201061
1999,9810072,9708147
1994,9407191,9301018
1996,9612190,9401056
1999,9907095,9607050
1996,9605174,9511194
1997,9705175,9702006
1993,9310197,9307027
1996,9605108,9411149
1999,9905033,9705163
1995,9503231,9311120
1995,9504089,9207096
1994,9401042,9202047
1997,9711082,9612198
1999,9901152,9808183
1999,9911011,9605033
1994,9404063,9310159
1999,9908199,9602064
1997,9708037,9704127
1997,9702179,9611020
1998,9707081,9309119
1997,9710029,9710020
1993,9307039,9207050
1999,9911205,9602070
1996,9603073,9507144
1998,9807090,9802109
1997,9702142,9410073
1999,9908160,9902153
1997,9709145,9701179
1996,9606185,9601029
1995,9510234,9507113
1998,9801017,9711157
1996,9610242,9402147
1999,9906027,9802130
1997,9712020,9510135
1999,9909121,9905104
1995,9510225,9506122
1997,9701022,9412229
1994,9412035,9212156
1997,9703146,9602065
1996,9605134,9505097
1994,9411220,9403146
1994,9411150,9405144
1996,9612162,9503124
1994,9410104,9205081
1997,9705148,9702014
1999,9905015,9706109
1998,9807053,9706044
1998,9803085,9204099
1997,9709017,9305040
1999,9910206,9407116
1997,9701128,9304060
1998,9805206,9705030
1999,9905161,9507121
1998,9803061,9607164
1997,9701161,9606097
1997,9711143,9708127
1995,9511145,9411202
1996,9611184,9202059
1998,9809067,9807033
1996,9610039,9406180
1997,9702162,9511105
1994,9408047,9201048
1997,9702048,9512002
1999,9901130,9712200
1999,9902059,9608096
1998,9807172,9805168
1997,9706163,9603204
1997,9702093,9503207
1999,9904200,9809057
1996,9611029,9506194
1997,9707110,9611050
1999,9907062,9905177
1999,9905111,9807080
1999,9902085,9604080
1999,9903025,9808188
1996,9603206,9507013
1998,9811139,9706109
1994,9408018,9407114
1999,9904019,9612080
1999,9912007,9807080
1998,9812207,9210021
1997,9707240,9411150
1999,9905118,9805129
1997,9704019,9406161
1996,9601029,9308100
1998,9809169,9502152
1998,9809204,9501068
1997,9611050,9601003
1998,9801173,9511118
1999,9903102,9403010
1997,9709172,9512078
1999,9911086,9308131
1997,9711106,9611050
1999,9909068,9410215
1999,9811169,9602115
1999,9909058,9210123
1996,9603147,9408083
1999,9904094,9803058
1998,9810225,9808117
1997,9712012,9612126
1994,9406186,9405161
1999,9905080,9812135
1998,9806141,9303007
1998,9809039,9707079
1997,9612108,9605200
1998,9712162,9709014
1999,9911164,9806199
1999,9911240,9905075
1997,9708017,9609116
1998,9803231,9803174
1999,9903112,9510083
1999,9911154,9803216
1998,9809005,9605231
1997,9707075,9402002
1997,9710066,9607112
1997,9709032,9502096
1994,9405087,9208066
1999,9910013,9210019
1999,9905055,9712201
1999,9906018,9905050
1996,9607235,9607149
1998,9806229,9411149
1997,9705106,9705004
1998,9801093,9705046
1998,9811019,9508154
1996,9611088,9402044
1994,9403041,9209023
1995,9504007,9302126
1997,9612112,9505117
1996,9611065,9412184
1994,9402120,9206006
1996,9609190,9402032
1996,9609042,9508160
1998,9804086,9506181
1998,9805014,9704195
1994,9405084,9205028
1997,9702194,9612093
1999,9907223,9909204
1999,9904153,9512196
1999,9903212,9603133
1996,9605183,9402008
1998,9802091,9603081
1998,9806052,9603167
1999,9912013,9808177
1995,9506124,9203043
1993,9309125,9212117
1995,9506112,9505162
1997,9708049,9610195
1998,9803191,9711200
1999,9909227,9508143
1999,9911141,9302046
1998,9806096,9802067
1996,9609219,9401017
1998,9805185,9507010
1995,9508059,9303149
1997,9711078,9608024
1997,9702201,9510225
1994,9403075,9306137
1998,9806099,9607182
1998,9801152,9710217
1997,9711029,9710246
1998,9803204,9409019
1995,9502059,9408091
1999,9906109,9602052
1998,9709062,9605028
1998,9706198,9606054
1994,9411176,9305160
1998,9809086,9802109
1995,9503037,9311020
1997,9703225,9402124
1999,9907017,9709050
1993,9310166,9302050
1999,9911208,9906125
1999,9901088,9506194
1996,9606047,9604035
1994,9403016,9301056
1999,9908037,9805187
1998,9803214,9803060
1998,9804023,9709116
1997,9712188,9605231
1999,9911057,9703217
1997,9703095,9506022
1996,9605047,9507168
1996,9611125,9506138
1995,9508072,9507022
1996,9611199,9602179
1999,9912108,9606169
1998,9707205,9410167
1997,9706079,9505100
1999,9904117,9706117
1996,9611204,9403179
1997,9705143,9605200
1998,9809009,9805145
1997,9703096,9306072
1998,9807136,9611050
1994,9411059,9309099
1999,9810070,9310118
1997,9505108,9203046
1996,9512145,9503124
1995,9508072,9506106
1999,9912060,9909053
1997,9709044,9610043
1999,9807022,9703114
1998,9811193,9811089
1995,9505104,9302133
1999,9811217,9807096
1997,9701144,9606102
1999,9910079,9701061
1998,9807183,9802007
1996,9612034,9308154
1998,9807033,9806103
1996,9605012,9307171
1996,9605140,9201010
1995,9509062,9207050
1997,9712193,9705199
1998,9810219,9711165
1999,9907183,9510135
1999,9909127,9909053
1998,9808182,9807137
1998,9808018,9703142
1993,9309103,9208027
1996,9611130,9604140
1996,9606117,9305047
1997,9707160,9505194
1998,9712043,9711087
1994,9409098,9401073
1998,9802147,9209116
1995,9501005,9204081
1998,9801060,9707258
1995,9502054,9307177
1998,9808141,9511194
1998,9710057,9610043
1996,9612121,9503124
1995,9510161,9503124
1999,9905118,9711009
1998,9808177,9803206
1998,9801078,9706109
1994,9405051,9404061
1998,9808117,9804209
1999,9902148,9702164
1997,9707197,9606191
1999,9901007,9409085
1996,9611012,9508156
1998,9806205,9706133
1999,9902058,9805143
1999,9806199,9503124
1999,9805134,9801032
1994,9412120,9401096
1997,9702075,9602043
1995,9405073,9208007
1996,9605046,9405196
1998,9806008,9607019
1996,9512031,9210119
1994,9402132,9207057
1997,9706223,9612102
1999,9912258,9611050
1998,9803061,9602140
1994,9407111,9205008
1998,9705131,9611184
1996,9609076,9601152
1996,9601177,9704094
1999,9906059,9712028
1998,9803088,9803031
1998,9804127,9609006
1999,9911135,9803108
1998,9806057,9509059
1993,9307054,9303105
1996,9604043,9504047
1997,9704027,9505062
1997,9705091,9702203
1997,9703172,9703100
1999,9904001,9703067
1999,9908139,9509166
1995,9502077,9308083
1997,9703101,9611210
1997,9712179,9707217
