year,source id,target id
2000,11031,9901009
2000,5136,9711200
2001,105095,105062
2001,108147,9904143
2000,11222,9906011
2001,110245,9810070
2000,9206,9510222
2001,108101,9411149
2001,104100,5247
2000,7053,3045
2000,1001,9510234
2001,111138,9405110
2000,7170,9601029
2001,109215,106180
2000,9910246,9705030
2001,102207,6139
2001,103182,3169
2001,108233,9711107
2001,107038,9210017
2000,9909209,9703050
2000,10127,9901147
2000,10160,6160
2000,11111,9904007
2001,105091,6251
2001,110046,6236
2001,112140,101083
2000,3230,2170
2000,9156,9909070
2001,105036,103108
2000,12051,9806120
2001,111051,9301042
2000,9912230,9804084
2000,1184,9407087
2000,2037,9609017
2001,101215,9809136
2000,5065,9905111
2001,105123,9804035
2001,105155,9210127
2000,10165,3075
2000,9242,9601029
2001,107197,103089
2001,102031,9611230
2000,1201,9605088
2000,1133,9906064
2000,4168,9312161
2000,9189,8252
2001,101198,3118
2001,101020,11146
2000,5088,9408099
2000,8130,9906064
2001,106243,9808005
2001,103170,9511195
2001,107177,101206
2000,2236,9711165
2001,107025,9910149
2001,107007,9912249
2000,9235,9910156
2001,107099,103023
2000,7170,9703218
2000,11011,9711137
2001,101077,5242
2001,102099,9187
2000,9067,9810116
2000,7018,9908088
2001,105139,9711165
2000,7158,9608116
2001,109017,9910245
2001,3255,9706070
2001,102032,101003
2000,5231,9610191
2001,106081,9510169
2000,5067,9811168
2000,5061,9309039
2000,9187,9806087
2001,112133,111044
2001,112195,9802088
2001,102085,5031
2001,107022,5272
2001,103171,7018
2000,1215,9903187
2001,109122,111247
2000,1201,9705038
2001,101182,9212149
2001,110055,9505062
2001,105079,7217
2000,10185,9608011
2000,8054,9912232
2000,5217,9809147
2000,3213,9703082
2001,109022,9812034
2001,102201,12141
2001,111008,110031
2001,107065,1166
2001,101014,9812135
2001,103162,9812035
2001,108070,104260
2000,5165,9602064
2000,12053,9211135
2000,3211,9712004
2001,110274,9702079
2001,104124,9504145
2001,101076,10127
2000,1062,9805206
2000,1107,9905221
2000,12073,4166
2001,106068,8231
2001,12117,2104
2001,105248,4189
2000,4051,9804103
2001,103079,11033
2001,101040,9812219
2000,9107,9504082
2001,104046,9704080
2001,10113,9711165
2001,103042,9804028
2000,12251,8227
2000,2228,9802150
2001,108128,9711073
2000,1204,9911123
2000,4011,9912288
2001,110299,103205
2000,6192,9301042
2000,8130,9905221
2000,3225,9408099
2000,8239,9803068
2001,108011,9902168
2000,12267,9812051
2000,3163,9812199
2001,106213,105185
2001,104031,9711116
2001,107152,9907131
2001,107151,9512024
2000,4119,9711096
2001,107157,9506058
2000,3018,101093
2000,10193,10093
2001,111209,9707208
2001,106234,8038
2001,106178,9701125
2001,107232,11051
2000,2097,9905115
2001,107111,9702015
2001,9705021,9702162
2001,107089,9709074
2001,105166,9911137
2001,107254,9911161
2000,10278,9306002
2001,110069,10167
2000,1029,9712035
2001,102051,9812056
2000,4078,9607037
2001,102076,9911116
2001,112056,8136
2000,8092,9802012
2000,5105,9410052
2000,1168,9903088
2000,2102,9603170
2001,105007,11118
2000,7089,6209
2001,106054,9912001
2001,108055,2072
2000,4182,9904152
2001,112133,105077
2000,7187,9407108
2000,5246,9610172
2000,9246,9303143
2001,108231,9605149
2000,12141,9304087
2000,9910115,9906018
2000,5124,9210127
2001,104126,12210
2000,7195,9612146
2000,3131,2101
2000,11161,9904014
2001,107152,107063
2001,107179,106072
2000,8209,4111
2001,104173,9607163
2001,108164,102161
2000,9135,9510017
2000,1088,9611072
2001,107183,11035
2000,12266,9711165
2001,106209,102077
2001,110006,9910129
2000,6146,9911043
2001,106175,12250
2000,2171,9910031
2000,4133,9912060
2001,102076,9810072
2001,103136,103152
2001,101028,9409089
2000,10006,9610016
2000,3183,9912257
2000,7061,9802109
2001,102017,9210065
2001,10215,8192
2001,105151,104181
2001,110217,9608070
2001,111290,5182
2001,112226,106247
2001,6121,9908101
2001,102212,7011
2000,5055,9610043
2001,12194,9708168
2001,111002,9908040
2001,110203,9706078
2001,105242,9909089
2000,8230,9909120
2001,112185,111064
2001,12183,9903224
2001,109032,105115
2001,102114,9510074
2001,11149,9811024
2001,112192,9605032
2001,112045,108150
2000,10216,9312133
2000,7205,2147
2000,1192,9910021
2001,104230,2211
2001,102202,9810010
2000,3263,3242
2001,104232,9810179
2001,110293,9908019
2001,106027,5031
2001,104260,9802085
2001,11158,9308045
2000,2032,9711200
2001,109216,9122
2001,105161,9401039
2000,1024,9912081
2001,109174,9905221
2000,5210,9803031
2000,7211,9902121
2001,108003,9903225
2001,101035,9710114
2000,7253,9805176
2001,106189,102045
2000,3007,9903107
2001,103034,9911118
2001,102092,9406034
2000,5111,9807232
2001,111070,9910149
2001,104259,9803015
2000,5062,9803156
2000,10036,9904105
2000,1083,9910144
2001,112022,9502156
2001,107138,9912218
2001,110262,9202092
2001,111189,8038
2000,7191,9702014
2000,3123,9611024
2000,2078,9802162
2001,105156,6240
2001,105117,9805096
2001,110145,9904037
2000,3025,9612188
2001,105217,11148
2000,2174,2087
2001,106004,5052
2001,106172,9812207
2000,5134,9711200
2000,7125,9905217
2001,112137,4141
2001,107132,9810135
2000,2026,9502031
2001,107166,11089
2000,9021,9802067
2000,2003,9710147
2001,108003,10063
2001,103154,9901160
2001,109076,103223
2000,1144,9908142
2001,102069,9503010
2000,11009,10240
2000,1137,9401092
2000,3219,9811230
2001,111231,9711200
2000,5008,9801036
2000,9202,9201059
2000,6071,1201
2001,104218,10247
2000,6215,9905137
2000,4147,9903107
2001,108137,9706110
2000,2223,9908142
2001,104158,9305043
2000,5006,9810188
2001,112037,107097
2001,105229,7175
2000,7211,9802109
2001,105279,7138
2001,107189,9242
2000,9064,9909053
2000,10090,4147
2001,107168,101029
2000,3085,9810201
2000,6218,9510087
2000,5230,9905111
2000,11031,9811168
2001,104018,9502060
2001,101051,9307111
2000,10117,9902153
2000,9112,2223
2000,4080,9912094
2000,10072,9907166
2001,110183,9911140
2001,108085,7096
2000,8141,9911040
2000,5280,9909070
2001,106038,9710206
2001,104188,9411102
2000,8175,9309044
2000,1065,9511203
2001,106247,106109
2000,10093,7064
2001,108172,9902121
2000,3086,6069
2000,11197,9511164
2000,5186,9611201
2001,103252,1128
2001,106201,9805170
2001,110174,9608125
2001,12194,11279
2001,101126,9901079
2000,7158,3033
2001,106061,3050
2001,106082,9904012
2001,8192,7060
2001,105048,9912001
2001,104259,9703003
2000,7185,9803235
2000,12079,9609017
2001,102076,3031
2000,1159,9904017
2001,107150,3029
2000,11238,9103
2001,111254,9512129
2001,110110,110063
2001,112206,9704097
2000,5272,2236
2001,111156,9711200
2000,2111,9901012
2001,102077,9904008
2001,101212,8112
2000,5029,9809111
2000,6050,9510101
2001,109100,9910251
2001,110250,5239
2001,105242,102076
2000,2254,9612117
2000,12125,9906201
2000,2231,9908062
2000,2136,9803264
2000,4085,2020
2001,105291,9608111
2000,12138,9601092
2000,2222,9911220
2001,12239,7168
2000,9175,9906196
2001,105113,9812073
2001,104037,9708044
2000,9909041,9907204
2001,103105,5009
2001,105047,9711200
2000,4136,9910095
2000,10116,9802203
2001,104081,5270
2001,104106,9912075
2000,9120,5123
2000,7158,9912161
2000,9812021,9609239
2000,7236,9708117
2000,9910054,9907164
2001,10137,9106
2001,12248,8151
2001,9907171,9812192
2000,8094,9311076
2000,10139,9310071
2001,101114,2118
2000,8169,9706078
2000,6013,9805114
2001,106128,104239
2001,103150,5048
2001,103192,9605003
2001,102112,101162
2000,4077,9602051
2001,112093,9610068
2000,5247,9712186
2001,11029,8127
2001,103168,11131
2000,11236,9808149
2001,7060,9906064
2000,9912287,9910219
2000,7021,9802150
2001,111008,9906064
2000,7231,9905218
2001,108160,9705219
2001,1057,9803137
2000,5065,9402073
2001,108191,9411170
2000,9246,9911116
2001,110107,108176
2000,7243,9605033
2001,106217,7089
2000,11088,3180
2001,110187,9703059
2001,103036,9809159
2001,12030,3053
2001,11113,9706089
2001,110077,9507143
2001,105254,4102
2001,107118,9403141
2000,1184,9411057
2001,110087,9711200
2001,103204,9902205
2001,109193,9603087
2001,107029,9908033
2001,106282,5001
2001,107081,9605033
2000,5007,9909059
2001,108220,9911197
2001,109184,9212113
2001,111290,9807046
2000,9194,7169
2001,111202,9507076
2000,8169,9605149
2000,3033,9904207
2000,10181,5031
2001,111166,105316
2001,110242,9805041
2001,111184,9410067
2000,1122,9911060
2000,10103,9707174
2001,102200,101126
2000,3136,3075
2000,8109,9511222
2001,108242,9708098
2000,12029,11006
2000,10044,9809213
2001,102016,5204
2000,9117,9912232
2000,9910058,9510111
2001,107126,9702093
2000,9911177,9905132
2000,12251,9805019
2000,6189,9710198
2000,9902173,9409089
2001,110240,9807033
2000,8091,9904131
2000,7024,5251
2000,9912156,9807164
2001,110274,9910077
2000,11091,9907178
2001,111182,109057
2000,12158,2054
2000,11196,6057
2000,6117,9711117
2000,2138,9908142
2000,4023,9907155
2000,11013,9612115
2000,7069,9906200
2000,5230,9802109
2000,9912250,9911222
2000,10183,3061
2001,107114,9505035
2001,110191,2119
2000,12158,9711158
2001,104138,3064
2000,1125,9710048
2000,11205,11099
2001,105048,9805171
2001,102045,11218
2000,10060,7043
2000,11120,9805030
2001,109187,10108
2001,12143,1197
2000,10052,9612196
2001,104011,8203
2001,101049,9712214
2001,105037,9903258
2000,1041,9803051
2001,111284,9707148
2000,6054,9611039
2001,112071,12051
2001,12171,5040
2001,106265,9711200
2001,102022,9911251
2000,11197,9702180
2000,6041,5173
2001,104050,9807044
2001,106072,103179
2001,111224,9901147
2000,8088,9802109
2000,9909061,9803018
2000,11239,9809039
2000,11095,5031
2000,6193,9812219
2000,9057,9510169
2001,103222,9404140
2000,11037,9906161
2000,8081,9911161
2001,103046,9708146
2000,11100,9702121
2001,103152,9611008
2000,6201,9510017
2000,5044,9711038
2001,4066,9403073
2001,101060,9510209
2000,3017,9302047
2000,7140,7107
2001,109057,107091
2001,101203,9074
2001,104095,104017
2001,104068,9709225
2000,10060,8013
2001,12234,9711069
2001,112162,9239
2001,106056,9208007
2001,103246,9911115
2001,103246,9606199
2001,107081,9607229
2000,10080,9407182
2001,103028,9810228
2000,9604123,9208035
2000,5219,9903036
2000,10221,5006
2001,104002,9412229
2001,102076,11033
2001,102020,9910222
2001,109212,9909153
2001,111043,109098
2000,8067,9608144
2000,9912286,9707163
2000,9171,7036
2000,5066,9906064
2000,3190,9506186
2000,3179,9901012
2000,6216,9902138
2001,12177,9403126
2000,7205,3067
2000,2256,9610201
2001,105181,9905111
2001,107214,9507048
2000,9910017,9711200
2001,109213,9807127
2000,9217,9908163
2001,112066,103171
2000,6100,9411057
2000,6063,9309145
2000,2116,9803051
2000,2225,9310130
2001,108055,9805157
2000,11037,9911098
2001,105250,9906194
2001,105180,6203
2001,101236,9603035
2000,6106,9612038
2001,11137,5006
2000,12079,9605101
2001,112206,9811022
2000,4085,3007
2001,110288,6224
2001,104227,11128
2000,7055,9909176
2000,8226,9601029
2001,106159,103024
2000,9139,1035
2000,9167,9908076
2000,2021,9703136
2000,8169,9705120
2000,11269,9908072
2001,101102,9908141
2001,109029,7175
2000,9152,9806153
2000,3251,9411057
2000,6015,9708091
2000,12044,9906064
2000,8249,9710007
2001,103103,9311177
2000,9202,9404171
2001,105102,104247
2000,9210,8080
2000,10127,9602051
2001,2034,9412195
2000,8025,4148
2000,4014,9911015
2001,105059,102071
2001,105199,104073
2001,110284,9611169
2000,1122,9907006
2001,103031,9706051
2001,109092,9711181
2000,3190,9609022
2001,110183,9709054
2001,110242,9902066
2001,107015,9805093
2000,5101,2090
2001,105121,9705200
2001,106184,106109
2000,4147,9612115
2001,101102,9801195
2000,11088,9903187
2001,110189,9802109
2000,2073,9710230
2001,107081,9810214
2000,5076,9510222
2000,8130,5028
2001,101232,7170
2000,7228,7019
2000,8088,9806104
2001,106274,9511043
2001,110067,4078
2000,8241,9712251
2000,11016,10025
2000,3007,9908056
2001,105235,7018
2000,3026,9906030
2000,9247,9912151
2000,10286,9607011
2001,110291,106187
2000,9156,9909041
2001,102199,9310032
2000,9136,9404071
2001,109200,9812193
2001,110064,109057
2000,5145,9802109
2000,6185,9201004
2000,5127,9907209
2000,11285,9812225
2000,3249,9504150
2001,111130,12032
2000,7037,9911138
2001,111151,9812135
2000,9020,9205090
2000,3281,9802109
2001,105062,104071
2001,109212,9308057
2000,9912230,9609238
2001,12211,9911007
2000,9912236,9908019
2001,112189,105311
2001,102114,7209
2000,11057,10016
2001,103204,9906235
2001,101147,9712062
2001,104045,2016
2001,109067,9910188
2000,2130,2040
2000,1213,9906232
2000,8075,9803001
2000,9911095,9807090
2000,6165,9910016
2000,6122,9812031
2000,9910017,9907079
2001,102149,9809167
2001,101081,101039
2000,9038,8064
2000,9604123,9310170
2001,104229,8231
2000,3176,3137
2000,10066,5204
2001,107114,9701123
2001,105319,103103
2001,110291,110006
2000,12164,4141
2000,10256,9803067
2000,12251,9038
2001,107143,8250
2001,104068,9803120
2001,103045,9908175
2000,9096,9711200
2001,101035,9401059
2001,112230,9506026
2000,3234,9712201
2001,106021,9608061
2001,106129,9901122
2001,109150,9903219
2001,103003,3055
2000,2104,9801165
2001,104044,9605032
2001,105207,10200
2000,6052,5036
2000,4125,9910081
2001,109163,12123
2000,7247,5031
2001,108092,105070
2000,9199,4057
2000,6107,9804006
2000,3101,9909072
2000,8162,9711200
2001,101019,9510209
2001,111154,9312172
2000,12024,3137
2001,110084,9903038
2000,2021,9607049
2000,1175,9803177
2000,3200,9912293
2000,3170,9910177
2001,5276,9610151
2000,11048,9903093
2001,102133,9612181
2000,11153,9910093
2000,7170,9908130
2001,108126,9807235
2001,101164,11156
2001,11220,9907189
2000,9228,9603167
2000,9912123,9302103
2001,110171,108165
2001,105238,105098
2000,6022,9802109
2000,9912164,9803039
2000,6204,4003
2000,12009,9233
2000,5130,9604063
2001,107108,3300
2000,8091,9911096
2001,103233,9812086
2001,105214,9802150
2000,11207,2192
2000,5169,5065
2001,110136,102085
2001,101135,9612076
2001,111166,110260
2001,101085,9912218
2001,105091,7018
2001,101152,9304011
2001,106195,3031
2001,106209,10144
2001,105090,9803265
2001,111291,9510209
2001,110084,9909071
2001,12234,9606139
2000,7158,2211
2000,4030,9803251
2001,111082,9909047
2001,111165,12213
2000,6071,9503099
2000,6088,9706117
2000,6044,9906064
2000,3291,9802150
2000,6190,9606185
2000,2070,9806230
2000,5049,9802109
2001,103246,9408099
2000,9146,9911123
2001,107167,9805157
2000,7195,9611176
2001,10163,9911165
2001,111151,9810147
2000,3148,1002
2001,104056,9909203
2000,3162,2091
2000,5140,9902013
2000,5141,9503161
2000,12072,12037
2000,3284,9803023
2001,110055,9512124
2000,6035,4027
2001,102163,8071
2000,4037,9809027
2001,101016,9908134
2001,102132,11033
2001,105243,9812010
2001,110108,7211
2000,9911225,9805038
2000,2226,2192
2000,9181,5048
2000,6028,9610142
2000,1213,9910019
2000,5127,2147
2001,107160,105123
2001,110286,104073
2001,103158,9183
2000,2205,9903224
2001,104147,9407087
2000,12236,6017
2001,110055,3237
2001,103241,10127
2000,9030,9905034
2000,11192,9803015
2001,105215,9205088
2001,101179,9803116
2000,9213,9802183
2001,109025,11114
2001,105185,9908142
2000,2098,9803131
2000,6068,9909134
2001,105205,9410050
2001,105216,9606112
2001,112230,9610101
2001,112174,9604129
2000,8245,9711200
2000,3298,9702155
2000,2044,9305123
2000,2094,9602096
2001,101108,9910058
2000,3037,9603097
2000,1122,9810126
2001,101101,9601081
2001,104105,11130
2001,104218,9802183
2000,11144,9911055
2000,2073,9812135
2001,104262,9911055
2001,106172,9210015
2001,105194,9403047
2001,110182,7138
2000,9911083,9201007
2001,107247,9909147
2001,112174,107138
2000,7170,9704151
2001,9162,9807063
2000,5230,9906194
2001,104046,9712077
2001,106155,11256
2001,105160,102042
2000,6033,5067
2000,9912234,9609119
2001,109070,9912047
2001,103151,9906064
2001,102002,9906164
2001,103031,9802183
2000,9149,9610139
2001,107099,9912050
2000,4093,9705037
2001,103122,9805120
2000,11006,6139
2001,111002,107265
2001,101020,9808075
2001,109212,9206112
2001,107184,9711165
2000,10046,9710231
2001,111109,9712201
2000,6218,9806062
2001,107007,105059
2000,9912240,9405135
2000,2121,1197
2000,11245,9602070
2000,2025,9903196
2000,5017,9611213
2001,108221,11193
2001,110121,9309140
2001,110067,9607233
2001,105311,11139
2001,12071,10167
2000,9030,9810188
2000,6183,9410138
2001,107162,9201056
2001,111125,9312102
2000,11283,8081
2000,3289,9912288
2001,101215,9701069
2000,6169,9802068
2000,11282,3151
2000,9202,9904070
2001,111086,9603142
2001,103247,9405069
2000,2171,1203
2001,107081,3037
2001,112145,9705030
2001,106232,6202
2001,110227,8014
2000,2129,9712230
2001,112082,9710105
2001,110234,9903203
2000,4039,9905156
2001,105205,9904207
2000,10066,5283
2001,110289,9050
2000,9131,9301111
2000,11197,9803126
2000,2073,9803235
2001,106155,9602114
2001,102135,9911043
2000,8196,9603136
2001,105055,1084
2001,108144,9705192
2001,107120,9902115
2000,9911155,9304154
2000,9912164,9803015
2001,11249,9802191
2001,110175,2044
2000,4067,9912233
2001,101019,9510017
2001,108201,8038
2000,2042,1206
2001,110096,9019
2001,108038,9908142
2001,105264,12210
2000,11154,9502066
2000,6150,9609089
2000,6170,9607188
2001,104037,11089
2001,108147,9304068
2000,5162,1206
2000,3055,9803001
2001,103111,3151
2001,103093,9904074
2001,103219,9804083
2000,10160,9911098
2000,5026,9909094
2000,1191,9812099
2000,5010,9506109
2000,5068,9707013
2001,112199,9508068
2000,4198,9807179
2001,103011,9908075
2000,6052,1123
2000,10192,8112
2000,7250,4063
2001,109186,10060
2001,103056,1084
2001,10004,3052
2001,106238,9908163
2000,5090,2027
2000,4076,9506139
2000,10248,2008
2001,101073,9909056
2001,106146,9512210
2000,4179,9711200
2000,6213,9904021
2000,1165,9703166
2000,10072,9711162
2001,105035,9701125
2000,10072,5040
2001,104012,9401153
2000,2075,9908056
2001,104080,7138
2000,11079,9912153
2000,3245,9607060
2000,3046,9901021
2000,2029,9607185
2000,2154,9602054
2001,111027,102056
2001,12092,9810170
2001,111198,103155
2000,11214,9402057
2000,3083,9507040
2000,5123,9907055
2000,3232,9507074
2001,104168,9909082
2000,7156,9912072
2000,11148,9712186
2000,10048,9905104
2000,11193,11077
2001,110064,9706143
2001,110178,107215
2001,106020,9708042
2001,102207,9127
2000,7016,9512173
2000,2234,2167
2000,6165,9805028
2001,112040,105045
2001,101025,9809160
2000,5054,9908134
2000,3200,9901146
2000,2130,9510209
2001,104038,9603053
2000,1082,9604090
2001,104203,9811211
2001,110147,6091
2001,110020,7008
2001,108156,106100
2000,6111,1188
2001,106028,105027
2000,9022,8041
2000,8200,9309137
2000,7228,9506035
2001,106191,5224
2001,106269,9912279
2000,101002,3031
2000,1082,9711200
2000,6033,9911190
2000,9911095,9412184
2000,6088,9804176
2001,109152,9609070
2000,8125,9610249
2000,9912156,9912018
2000,3119,9812187
2001,103260,9601091
2000,1206,9309097
2000,3245,9707123
2001,106247,9806146
2000,11235,9503124
2000,11226,8033
2001,104206,9603078
2001,106265,106113
2001,12249,6085
2000,4148,9906201
2000,6215,2161
2000,9067,9903187
2001,11219,9905111
2001,102174,9804174
2001,11029,6240
2000,5111,9712061
2000,2061,9902074
2001,104254,10223
2001,110153,12237
2001,111260,9510149
2001,109137,9708046
2001,101081,9912072
2000,5127,9909058
2001,108207,9142
2001,105270,9910099
2001,110217,10214
2000,5020,9711200
2001,101139,9408099
2000,2049,9510221
2001,104189,9309011
2000,1172,9607099
2001,106031,105206
2000,9912132,9906064
2000,9906235,9610041
2000,4143,9603054
2000,12060,9806220
2001,103058,101235
2001,6240,9911116
2001,110055,7064
2000,9118,9905111
2000,7171,9912184
2001,102175,9906001
2000,9912096,9802109
2001,103098,9706142
2000,5244,9710206
2001,104230,9808141
2000,7236,9608109
2000,9912132,9605201
2000,1083,9809039
2000,10207,9708065
2001,106138,10220
2000,9911040,9810126
2001,110277,9510227
2001,110043,3134
2001,109182,7235
2000,7052,9908134
2001,105040,9309021
2000,9908009,9805170
2000,1098,9909148
2000,10165,9712105
2000,11257,9207094
2001,103112,9906188
2000,10091,6049
2001,104156,4111
2001,110098,9804124
2001,102173,5031
2000,12218,9906161
2001,110209,9811004
2000,4040,9905104
2000,9912210,9810151
2001,101158,9302047
2001,8205,9907166
2001,110147,8144
2001,101027,9906064
2000,9142,9612222
2001,105239,9805023
2000,7240,9606022
2000,9907150,9603142
2001,112153,9906192
2000,5161,9503070
2000,8054,1206
2000,12029,4206
2000,6193,6236
2000,9206,9911112
2001,110077,9508068
2000,7076,9906079
2001,109192,11290
2000,10286,9710208
2001,101120,9910222
2001,111008,9802109
2001,103195,5245
2001,105072,9206021
2001,101179,7019
2000,5230,5185
2000,10166,9711200
2000,3050,9903090
2001,106076,7185
2001,103029,9306002
2000,10002,9603002
2000,9910157,9811182
2001,107134,5127
2000,8228,9904101
2001,112109,9906235
2001,106008,9903224
2000,5137,9909041
2001,11166,9808017
2000,9141,9708074
2001,10137,9905049
2000,11140,2186
2000,1215,9903107
2001,112040,9603042
2001,107113,11217
2001,101014,1201
2000,9194,9503217
2000,11088,3215
2000,5139,9809195
2001,107046,12251
2001,105311,9142
2000,9909072,9604091
2000,12122,9711150
2001,101082,9910263
2001,105168,8053
2000,2038,9312114
2000,8090,9903077
2001,110274,9712223
2000,9096,9503209
2000,12222,9904207
2000,5088,1184
2000,8103,9701149
2000,7009,9910030
2000,9156,2126
2001,101072,9509020
2000,1125,9709054
2000,5167,9907209
2000,11039,9310194
2000,3169,9907023
2001,103085,9707051
2001,101038,9909053
2001,111261,9502011
2000,4148,9803001
2001,107079,9812127
2001,112100,9910110
2001,102110,4103
2000,7195,9605091
2000,6165,9910150
2000,7007,9503209
2001,110238,9906064
2000,5230,3236
2000,4133,9411170
2000,7170,9907140
2000,4183,9903187
2001,107246,9901110
2001,11029,3031
2001,103045,9908196
2001,102155,9803131
2001,103204,9802068
2001,108038,9910135
2001,112153,9911018
2001,105148,9086
2000,9910268,9706005
2001,106125,12155
2001,104229,9912249
2001,104239,9711200
2000,8107,9802150
2001,104106,6119
2000,7062,9902121
2001,104032,103135
2001,106031,103171
2001,109112,9712105
2001,105164,9905011
2000,5145,9510017
2001,105195,9712258
2000,9912280,9911068
2001,109065,9907088
2000,3006,9912092
2000,3219,9902105
2000,3038,9806074
2000,12079,9610142
2001,7148,3092
2001,105246,9404008
2000,6239,9711078
2001,104192,9604181
2000,10167,7035
2001,111015,9905184
2000,3033,9810188
2000,8127,7153
2001,107160,12149
2001,110111,9905165
2001,108128,101084
2001,106052,9211113
2000,3086,7014
2001,106155,9603161
2001,103069,4183
2000,10179,3050
2001,108083,9903206
2000,1212,9912204
2000,7174,9708141
2001,105258,9906214
2001,112169,5036
2000,9167,9912027
2000,5052,3037
2001,103170,9606017
2001,108095,3187
2001,101017,9911066
2001,105288,9710097
2000,11079,9908142
2001,109092,9806074
2000,12149,9303160
2001,110169,106247
2000,9912250,9906030
2001,105308,9607164
2000,11016,9903132
2000,3115,9811120
2001,102035,9912001
2000,11091,9240
2000,6120,9304061
2001,10255,9901137
2001,102171,9203016
2001,101198,9912160
2000,7234,9909134
2000,9202,9905111
2001,103222,9603002
2001,104262,9905012
2000,6015,9911066
2000,5114,9910249
2001,103215,9905061
2001,102138,9902170
2000,8170,9409188
2001,112140,9910149
2001,106120,9512031
2001,101115,9608024
2001,107153,9608163
2001,105175,3160
2001,109213,5137
2001,108169,9510017
2001,10163,7177
2000,8226,9712253
2000,9015,9812017
2001,106191,103187
2000,9087,3236
2000,10269,6224
2000,11008,9608105
2000,3050,9902074
2000,3179,9906052
2000,1041,9911238
2001,109212,9206003
2000,5235,9511122
2000,9021,9812219
2001,109054,9906039
2000,1071,9812035
2001,102199,9605024
2001,105117,8140
2000,9009,9404071
2000,5153,9901159
2001,106176,9505062
2000,1054,9505100
2001,107244,9711200
2000,10158,8092
2000,2100,9907178
2000,8214,5204
2001,106117,103167
2001,103162,3136
2001,107086,106261
2000,9912166,9912118
2000,7172,9405162
2001,106167,9182
2000,8196,9407087
2001,105288,11149
2000,3086,1071
2001,105268,9801024
2001,111027,6023
2001,105043,9404039
2000,7020,9606061
2001,10247,4015
2000,6058,9912293
2000,4131,9904048
2000,3245,9706078
2000,12217,11099
2001,102125,9510017
2001,111093,104159
2000,9060,9511125
2000,3114,9910096
2000,9219,9701103
2001,109162,9310187
2000,2237,9605088
2001,109025,9609217
2001,101028,3151
2000,2256,9910220
2000,8190,7064
2001,108140,9906055
2000,10144,4206
2000,6114,3294
2001,103128,4115
2000,4194,9901093
2001,12234,9609112
2001,109123,3160
2001,105151,3052
2001,107251,11095
2001,108230,11256
2000,3184,9909072
2000,4121,9707235
2000,5072,9702076
2000,2211,1084
2001,103013,9202012
2000,8130,5139
2000,5112,9911128
2000,4056,9907080
2001,11029,9208027
2000,7125,9912162
2001,106079,105023
2001,102140,9503161
2000,10264,10113
2001,10154,5029
2001,102207,7029
2001,105066,9811004
2000,10002,9504090
2001,108083,10226
2000,2159,9909047
2000,5167,9912060
2001,104106,3176
2000,3232,9912050
2001,108156,9911015
2001,107002,9312172
2000,4149,9907067
2000,10214,9912176
2000,5168,9912168
2001,106281,2020
2000,3269,9912049
2001,108198,9603081
2001,106161,9905112
2000,9912097,9910080
2001,103116,9608024
2001,110025,9512053
2001,106153,9804166
2001,102202,9905159
2001,110055,3067
2000,5197,9909121
2001,105199,9809124
2000,10143,9510135
2001,112117,9909041
2001,110183,9810072
2000,2001,9808064
2001,102097,9806087
2001,5276,9605053
2000,11269,1206
2001,107055,9912072
2000,12020,9604042
2001,106004,9907178
2001,8192,9809195
2001,102176,9511164
2001,110277,108010
2000,10046,2016
2001,12249,1197
2000,8213,9707179
2001,102011,2034
2000,10060,9090
2000,8171,9302111
2001,109137,9309023
2000,6024,9603078
2000,3086,9612224
2001,107126,9912160
2000,6186,9411242
2000,11014,9907081
2001,107099,9510083
2000,3056,9911002
2000,4095,9711067
2001,105185,103196
2000,9909041,9810126
2001,110123,110031
2000,8053,1084
2001,109149,9702136
2000,7011,9910053
2000,5003,9604042
2001,102039,9709053
2000,9150,9810250
2000,2057,9604090
2001,107157,9209027
2000,10240,9909062
2000,6203,1033
2001,105185,102076
2000,8102,9308075
2000,9232,9801185
2001,11159,9909134
2001,101050,3286
2001,106262,10223
2000,9906006,9209052
2001,12025,9903163
2000,11160,11156
2001,111229,3236
2001,108079,9605003
2000,6114,2075
2000,7212,9602114
2001,102043,9903163
2000,3289,9701125
2001,108101,105097
2000,9911042,9504090
2001,101220,9603097
2000,2130,9809124
2001,111046,2228
2001,105066,9707042
2001,108101,9805131
2000,5222,9711162
2000,7067,6239
2001,103046,9406160
2000,5121,9611204
2001,105023,9910053
2001,103197,9604026
2001,106053,101035
2000,6111,9806110
2001,10189,9810188
2001,101096,10282
2001,106027,12225
2000,2008,9811106
2001,12165,7209
2001,101209,4147
2000,10040,9812219
2001,104018,102100
2000,8203,7011
2001,12234,8038
2001,109102,9801195
2000,4167,9707118
2000,11111,9603133
2001,110108,9601029
2001,106265,12037
2001,12196,9804035
2001,102042,4097
2000,11101,3166
2001,103196,7049
2001,103165,9611173
2001,5184,9608117
2001,106160,4148
2001,105019,9802109
2001,110186,9812158
2000,10223,9503124
2001,106281,10251
2000,5072,1041
2000,3268,9411027
2001,104235,9404162
2001,110055,9803235
2001,103188,7215
2000,5082,9709144
2001,103007,9801171
2000,5234,9403112
2001,108128,11211
2001,110055,9083
2001,104206,9908182
2001,104133,9907166
2001,110274,9605059
2000,3085,9610140
2000,7243,9907134
2000,3083,9508021
2000,1105,9912038
2000,11197,9611190
2001,106005,101152
2000,1114,9706174
